Country,Tenor,Model_Type,Status,Train_RMSE,Train_R2,Test_RMSE,Test_R2,Is_Best_Model,Error
Italy,yld_10yr,gbm,Success - Simple GBM Training,0.1793589727197356,0.9847062944634382,0.3508165414992763,0.9386835136567718,False,
Italy,yld_10yr,gp,Success - Simple GP Training,0.775780153285595,0.7138828844031009,0.6995165966350134,0.7562115194216795,False,
Italy,yld_30yr,elasticnet,Success - Simple ELASTICNET Training,0.9209089135327794,0.48226040905006695,0.8656319062478433,0.5036877069937828,False,
Italy,yld_30yr,mlp,Success - Simple MLP Training,0.7778744963334708,0.6305998319069391,0.6770125275711989,0.6964138665331443,False,
Italy,yld_30yr,gbm,Success - Simple GBM Training,0.14755902250302028,0.9867074114421387,0.2884553729412119,0.9448880488908825,False,
Italy,yld_30yr,gp,Success - Simple GP Training,0.7093680345792268,0.6927999711878099,0.6588477074869439,0.7124862632586613,True,
Poland,yld_2yr,elasticnet,Success - Simple ELASTICNET Training,1.123935082309954,0.9250308602118991,1.183091586645072,0.9155919565307319,False,
Poland,yld_2yr,mlp,Success - Simple MLP Training,1.1429959539328325,0.9224664875545212,1.2734243372372376,0.9022102370991583,False,
Poland,yld_2yr,gbm,Success - Simple GBM Training,0.24127087476664902,0.996545303734727,0.4882341301968257,0.9856251482943286,False,
Poland,yld_2yr,gp,Success - Simple GP Training,0.6451249269165843,0.9753005252045301,0.6481939640990961,0.9746628905772261,True,
Poland,yld_5yr,elasticnet,Success - Simple ELASTICNET Training,1.0694457740977803,0.8905864524362922,0.9910675854437645,0.8920433720761376,False,
Poland,yld_5yr,mlp,Success - Simple MLP Training,1.3599069567672453,0.8230820277235437,1.3444951051142102,0.8013167673504329,False,
Poland,yld_5yr,gbm,Success - Simple GBM Training,0.24881248311435164,0.9940775978629762,0.5307265034570802,0.9690411857371528,False,
Poland,yld_5yr,gp,Success - Simple GP Training,0.7040739646289566,0.9525768789679653,0.7081569036309419,0.9448809462448853,True,
Poland,yld_10yr,elasticnet,Success - Simple ELASTICNET Training,1.0257507418048457,0.8333690183823185,1.0219652238519998,0.8446287652464268,False,
Poland,yld_10yr,mlp,Success - Simple MLP Training,1.1256004974184897,0.7993493245626369,1.1959259599280765,0.7872316780588534,False,
Poland,yld_10yr,gbm,Success - Simple GBM Training,0.22794750306146305,0.9917711006209073,0.48875181771731996,0.9644634589733885,False,
Poland,yld_10yr,gp,Success - Simple GP Training,0.7422029169188942,0.9127596524677758,0.6095439712848986,0.9447275822064927,True,
Poland,yld_30yr,elasticnet,Failed - Insufficient Data,,,,,False,No overlapping data between features and target
Poland,yld_30yr,mlp,Failed - Insufficient Data,,,,,False,No overlapping data between features and target
Poland,yld_30yr,gbm,Failed - Insufficient Data,,,,,False,No overlapping data between features and target
Poland,yld_30yr,gp,Failed - Insufficient Data,,,,,False,No overlapping data between features and target
Hungary,yld_2yr,elasticnet,Success - Simple ELASTICNET Training,1.2538257050788448,0.8566219288669312,1.1445552290123695,0.881534301856609,False,
Hungary,yld_2yr,mlp,Success - Simple MLP Training,1.7812162962690006,0.7106378552515519,1.7407333795036375,0.7259791400208158,False,
Hungary,yld_2yr,gbm,Success - Simple GBM Training,0.26104946933170087,0.9937848155120129,0.3815589914892535,0.9868343442562975,True,
Hungary,yld_2yr,gp,Success - Simple GP Training,0.9432160910893288,0.9188607858085798,0.8564243077464126,0.933671972664924,False,
Hungary,yld_5yr,elasticnet,Success - Simple ELASTICNET Training,1.1692422765285364,0.8408124582945431,0.9781947016788688,0.8819044660748693,False,
Hungary,yld_5yr,mlp,Success - Simple MLP Training,1.6875473673942107,0.6684019255548458,1.4827538527636273,0.7286555244228914,False,
Hungary,yld_5yr,gbm,Success - Simple GBM Training,0.26686057966678634,0.9917078164549944,0.42597073948704156,0.9776054470463005,True,
Hungary,yld_5yr,gp,Success - Simple GP Training,0.855630436281091,0.9147542951632348,0.7539021130504131,0.9298524055011378,False,
Hungary,yld_10yr,elasticnet,Success - Simple ELASTICNET Training,1.018730455579284,0.8189815707277661,0.8947758296489171,0.8523823735247513,False,
Hungary,yld_10yr,mlp,Success - Simple MLP Training,1.7713280299572514,0.4527292934053554,1.7723866086552391,0.42080253823609715,False,
Hungary,yld_10yr,gbm,Success - Simple GBM Training,0.2475750516640207,0.9893090088726398,0.42385184445527524,0.9668763730607137,False,
Hungary,yld_10yr,gp,Success - Simple GP Training,0.7597346030095448,0.8993235189938271,0.6738869759261659,0.9162694670062432,True,
Hungary,yld_30yr,elasticnet,Failed - Insufficient Data,,,,,False,No overlapping data between features and target
Hungary,yld_30yr,mlp,Failed - Insufficient Data,,,,,False,No overlapping data between features and target
Hungary,yld_30yr,gbm,Failed - Insufficient Data,,,,,False,No overlapping data between features and target
Hungary,yld_30yr,gp,Failed - Insufficient Data,,,,,False,No overlapping data between features and target
Czechia,yld_2yr,elasticnet,Success - Simple ELASTICNET Training,0.8150333996397685,0.8055168530791983,0.7824689171590771,0.8177278785910509,False,
Czechia,yld_2yr,mlp,Success - Simple MLP Training,0.6548333716000811,0.8744569231501504,0.7518004761600006,0.8317359833228788,False,
Czechia,yld_2yr,gbm,Success - Simple GBM Training,0.15036537330672584,0.9933804748839237,0.3504065830965352,0.9634463648839665,False,
Czechia,yld_2yr,gp,Success - Simple GP Training,0.5735695569012375,0.9036829116439112,0.6222436623986753,0.8847324604657565,True,
Czechia,yld_5yr,elasticnet,Success - Simple ELASTICNET Training,0.8960376660555481,0.7040820181378682,0.9020272524699984,0.7043034870336831,False,
Czechia,yld_5yr,mlp,Success - Simple MLP Training,0.6257288573309884,0.8556917392123872,0.7434345674511789,0.7991404956824664,False,
Czechia,yld_5yr,gbm,Success - Simple GBM Training,0.1660221005058623,0.9898410076653693,0.3350188740964865,0.9592107767703492,False,
Czechia,yld_5yr,gp,Success - Simple GP Training,0.5745714293159224,0.8783234526672727,0.6560255289931626,0.8435958164158563,True,
Czechia,yld_10yr,elasticnet,Success - Simple ELASTICNET Training,1.0096174636861546,0.5581557020351211,1.0369240075380086,0.5505410062659398,False,
Czechia,yld_10yr,mlp,Success - Simple MLP Training,0.7673979025704721,0.7447317727932458,0.7659909512693355,0.7547305289874552,False,
Czechia,yld_10yr,gbm,Success - Simple GBM Training,0.18735493738994852,0.9847845138953261,0.2881858653208932,0.9652830496727335,True,
Czechia,yld_10yr,gp,Success - Simple GP Training,0.6885298033481274,0.794505106675995,0.7662401168079552,0.7545709379654473,False,
Czechia,yld_30yr,elasticnet,Failed - Insufficient Data,,,,,False,No overlapping data between features and target
Czechia,yld_30yr,mlp,Failed - Insufficient Data,,,,,False,No overlapping data between features and target
Czechia,yld_30yr,gbm,Failed - Insufficient Data,,,,,False,No overlapping data between features and target
Czechia,yld_30yr,gp,Failed - Insufficient Data,,,,,False,No overlapping data between features and target
South Africa,yld_2yr,elasticnet,Success - Simple ELASTICNET Training,1.0333114361787434,0.7071632462451412,1.2101107674372302,0.6232863465352791,False,
South Africa,yld_2yr,mlp,Success - Simple MLP Training,1.6298695395413623,0.27143417039632,1.707938608959449,0.24957788782967605,False,
South Africa,yld_2yr,gbm,Success - Simple GBM Training,0.2711532770178728,0.9798352507075778,0.46439303356614875,0.9445205045548823,True,
South Africa,yld_2yr,gp,Success - Simple GP Training,0.7969141974205601,0.8258248312322357,0.9418931675798289,0.7717743758245842,False,
South Africa,yld_5yr,elasticnet,Success - Simple ELASTICNET Training,1.017595706093573,0.5755196669610227,1.1472393297709862,0.5057031686873839,False,
South Africa,yld_5yr,mlp,Success - Simple MLP Training,1.9380811752717093,-0.5397526789947127,1.8398266475808671,-0.2712576570169971,False,
South Africa,yld_5yr,gbm,Success - Simple GBM Training,0.20168169062541363,0.9833259926597201,0.3455636842142898,0.9551527349462087,True,
South Africa,yld_5yr,gp,Success - Simple GP Training,0.7698222517933222,0.757066189407691,0.8681992245314921,0.7169138908080681,False,
South Africa,yld_10yr,elasticnet,Success - Simple ELASTICNET Training,1.0591171535652386,0.5591860986803843,1.2173407281890352,0.5406980278555373,False,
South Africa,yld_10yr,mlp,Success - Simple MLP Training,2.365840494546019,-1.1995720879761258,2.4524704269599518,-0.8641530418757484,False,
South Africa,yld_10yr,gbm,Success - Simple GBM Training,0.25569307663700414,0.9743075680114559,0.45094020519906447,0.9369751353310547,False,
South Africa,yld_10yr,gp,Success - Simple GP Training,0.8171897431998669,0.7375702347754862,0.8635755713502766,0.768860216175341,True,
South Africa,yld_30yr,elasticnet,Failed - Insufficient Data,,,,,False,No overlapping data between features and target
South Africa,yld_30yr,mlp,Failed - Insufficient Data,,,,,False,No overlapping data between features and target
South Africa,yld_30yr,gbm,Failed - Insufficient Data,,,,,False,No overlapping data between features and target
South Africa,yld_30yr,gp,Failed - Insufficient Data,,,,,False,No overlapping data between features and target
Canada,yld_2yr,elasticnet,Success - Simple ELASTICNET Training,0.8293233260955233,0.897318621277811,0.9388780344680234,0.8772485374154616,True,
Canada,yld_2yr,mlp,Success - Simple MLP Training,0.8801542149682005,0.8843457821237296,0.9036118863750713,0.8862969306397126,False,
Canada,yld_2yr,gbm,Success - Simple GBM Training,0.2312480904884339,0.9920163729617076,0.4403020383614074,0.973003360314465,False,
Canada,yld_2yr,gp,Success - Simple GP Training,0.5368998670321571,0.9569641363781398,0.7139239766163298,0.9290238801456744,False,
Canada,yld_5yr,elasticnet,Success - Simple ELASTICNET Training,0.9614293068539015,0.8562028727670752,1.1403142832349575,0.8271075616810851,False,
Canada,yld_5yr,mlp,Success - Simple MLP Training,1.0893159559021568,0.815403600009073,1.1104097577134828,0.8360567992427456,False,
Canada,yld_5yr,gbm,Success - Simple GBM Training,0.27984257915810523,0.987817312992867,0.53833308973749,0.9614673372242026,False,
Canada,yld_5yr,gp,Success - Simple GP Training,0.7142737620862563,0.9206320996480974,0.8564111215213468,0.9024804995697796,True,
Canada,yld_10yr,elasticnet,Success - Simple ELASTICNET Training,1.0488329777221665,0.819513496203528,1.2712457170656226,0.7859188646421806,False,
Canada,yld_10yr,mlp,Success - Simple MLP Training,0.832027281246995,0.8864186053067489,0.8819627181467299,0.8969566787295763,True,
Canada,yld_10yr,gbm,Success - Simple GBM Training,0.27050651490499267,0.9879942990201913,0.5625966517549664,0.9580710796029217,False,
Canada,yld_10yr,gp,Success - Simple GP Training,0.8148992125083462,0.8910468325807009,1.0078299846809635,0.8654468268104634,False,
Canada,yld_30yr,elasticnet,Success - Simple ELASTICNET Training,1.0052400825455021,0.804679860481904,1.3481189766677202,0.7107581291826306,False,
Canada,yld_30yr,mlp,Success - Simple MLP Training,0.8813874615004553,0.8498445265996758,1.471036785817542,0.6556090074362473,False,
Canada,yld_30yr,gbm,Success - Simple GBM Training,0.2489463348700983,0.9880210457852795,0.33648219380573513,0.9819810744220806,True,
Canada,yld_30yr,gp,Success - Simple GP Training,0.7732912163098344,0.8844171002749479,1.3576218724026128,0.7066660231315973,False,
Australia,yld_2yr,elasticnet,Success - Simple ELASTICNET Training,0.7487354229419578,0.8356513460440043,0.7488744504442619,0.8200878798204301,False,
Australia,yld_2yr,mlp,Success - Simple MLP Training,0.745387168960108,0.8371179539356027,0.8138317444183036,0.7875231370463589,False,
Australia,yld_2yr,gbm,Success - Simple GBM Training,0.1838607108522744,0.9900896895188723,0.29458183762783186,0.9721609553355665,False,
Australia,yld_2yr,gp,Success - Simple GP Training,0.4952525861618612,0.928094370095375,0.5328261001781833,0.9089220232448885,True,
Australia,yld_5yr,elasticnet,Success - Simple ELASTICNET Training,0.7850303681173302,0.8038670261659324,0.8419087400362171,0.7680653373287691,False,
Australia,yld_5yr,mlp,Success - Simple MLP Training,0.8025134090613676,0.7950337789886097,0.8711837399259428,0.7516551577535602,False,
Australia,yld_5yr,gbm,Success - Simple GBM Training,0.21638574078341635,0.9850983288270015,0.2618288015954616,0.9775678728141658,True,
Australia,yld_5yr,gp,Success - Simple GP Training,0.5737746312781129,0.8952243451734337,0.646668598329369,0.8631643789148364,False,
Australia,yld_10yr,elasticnet,Success - Simple ELASTICNET Training,0.7530500898708409,0.7823956802101126,0.8069013850310915,0.7497040240921187,False,
Australia,yld_10yr,mlp,Success - Simple MLP Training,0.7767558052296415,0.7684798481570068,0.9070449263183354,0.6837208650613548,False,
Australia,yld_10yr,gbm,Success - Simple GBM Training,0.17998979641400625,0.9875687284127579,0.28706424287645255,0.9683210232923556,False,
Australia,yld_10yr,gp,Success - Simple GP Training,0.5254155057644989,0.8940683946831839,0.5906863964907881,0.8658697037338885,True,
Australia,yld_30yr,elasticnet,Success - Simple ELASTICNET Training,0.5964266852133309,0.6550137219563601,0.7043215550398105,0.5974462482187346,True,
Australia,yld_30yr,mlp,Success - Simple MLP Training,0.7238187602237948,0.4919021481568745,1.6494756792327792,-1.2078712893160093,False,
Australia,yld_30yr,gbm,Success - Simple GBM Training,0.06071435134393364,0.9964250464155447,0.27335548154072326,0.9393630297604076,False,
Australia,yld_30yr,gp,Success - Simple GP Training,0.2845698150958353,0.9214646195597466,0.5562773653498002,0.7488896014836756,False,
South Korea,yld_2yr,elasticnet,Success - Simple ELASTICNET Training,0.7968955425995815,0.8069118115480708,0.9284838971576815,0.7590266174871196,False,
South Korea,yld_2yr,mlp,Success - Simple MLP Training,0.6337165214569801,0.877892322196499,0.594674011532286,0.9011496434027128,True,
South Korea,yld_2yr,gbm,Success - Simple GBM Training,0.1772151722464506,0.9904510698797111,0.30846795121692205,0.9734025243735404,False,
South Korea,yld_2yr,gp,Success - Simple GP Training,0.5196779420658516,0.9178851924070385,0.5992070254189673,0.8996368890011229,False,
South Korea,yld_5yr,elasticnet,Success - Simple ELASTICNET Training,0.8797426764447465,0.81137463891767,0.7010383297509163,0.8586411611889746,False,
South Korea,yld_5yr,mlp,Success - Simple MLP Training,0.7834370267325605,0.8504119329372565,0.6148852161136472,0.891250431191472,False,
South Korea,yld_5yr,gbm,Success - Simple GBM Training,0.2231341154630847,0.9878655327188739,0.3935607584967278,0.9554484294175113,False,
South Korea,yld_5yr,gp,Success - Simple GP Training,0.719721865402474,0.8737538456795045,0.5453610653353029,0.9144524256663298,True,
South Korea,yld_10yr,elasticnet,Success - Simple ELASTICNET Training,0.6784475097107453,0.812958281939141,0.6701736511607722,0.8054458077154225,False,
South Korea,yld_10yr,mlp,Success - Simple MLP Training,0.718219877355377,0.7903857427785446,0.7495414009876985,0.756635544439574,False,
South Korea,yld_10yr,gbm,Success - Simple GBM Training,0.18137616984229968,0.9866320001880415,0.2445314340877053,0.9740978815345196,True,
South Korea,yld_10yr,gp,Success - Simple GP Training,0.480424979442938,0.9062098699423871,0.4681361146693342,0.9050685338394806,False,
South Korea,yld_30yr,elasticnet,Success - Simple ELASTICNET Training,0.5350183260841791,0.47141650714503724,0.5655989870246204,0.37196851793991115,False,
South Korea,yld_30yr,mlp,Success - Simple MLP Training,0.5217389656423264,0.49733016332144253,0.6670356647459003,0.12650126759231872,False,
South Korea,yld_30yr,gbm,Success - Simple GBM Training,0.09123925591352021,0.9846276682098891,0.2156183737549152,0.9087283921787265,False,
South Korea,yld_30yr,gp,Success - Simple GP Training,0.28272856305599425,0.8523900436631017,0.27960303888392274,0.8465213596336424,True,
